id,rank,list,lemma,variants,pos,gender,sense_count,gloss,freq
core_000511,511,core,kaart,,noun,de,1,map,16.5
core_000512,512,core,voorlopig,,adj,,1,provisional,16.45
core_000513,513,core,avond,,noun,de,1,evening,16.44
core_000514,514,core,voet,,noun,de,1,foot,16.41
core_000515,515,core,rekening,,noun,de,1,bill,16.4
core_000516,516,core,breken,,verb,,1,to break,16.39
core_000517,517,core,eeuw,,noun,de,1,century,16.36
core_000518,518,core,betreffen,,verb,,1,to concern,16.27
core_000519,519,core,kop,,noun,de,2,head|cup,16.2
core_000520,520,core,dicht,,adj,,1,closed,18.91
core_000521,521,core,direct,,adj,,1,immediate,16.19
core_000522,522,core,druk,,adj,,1,busy,16.19
core_000523,523,core,melden,,verb,,1,to report,16.17
core_000524,524,core,daarvan,,adv,,1,"thereof, from that",16.08
core_000525,525,core,inmiddels,,adv,,1,meanwhile,16.05
core_000526,526,core,lukken,,verb,,1,to succeed,16.02
core_000527,527,core,film,,noun,de,1,film,16.01
core_000528,528,core,mogelijkheid,,noun,de,1,possibility,15.95
core_000529,529,core,markt,,noun,de,1,market,15.93
core_000530,530,core,publiek,,noun,het,1,public,15.93
core_000531,531,core,informatie,info,noun,de,1,information,15.92
core_000532,532,core,geraken,,verb,,1,to get,15.91
core_000533,533,core,alsof,,conj,,1,as if,15.87
core_000534,534,core,overigens,,adv,,1,anyway,15.85
core_000535,535,core,Duits,,adj,,1,German,15.84
core_000536,536,core,keuze,,noun,de,1,choice,15.8
core_000537,537,core,rekenen,,verb,,1,to count,15.75
core_000538,538,core,oh,,interj,,1,oh,15.74
core_000539,539,core,blij,,adj,,1,happy,15.66
core_000540,540,core,nauwelijks,,adv,,1,hardly,15.62
core_000541,541,core,opnemen,,verb,,1,to record,15.61
core_000542,542,core,lijst,,noun,de,1,list,15.6
core_000543,543,core,wit,,adj,,1,white,15.59
core_000544,544,core,officieel,,adj,,1,official,15.55
core_000545,545,core,diep,,adj,,1,deep,15.54
core_000546,546,core,hoogte,,noun,de,1,height,15.53
core_000547,547,core,gezicht,,noun,het,1,face,15.52
core_000548,548,core,stijgen,,verb,,1,to rise,15.42
core_000549,549,core,gesprek,,noun,het,1,conversation,15.36
core_000550,550,core,rust,,noun,de,1,rest,15.34
core_000551,551,core,kloppen,,verb,,1,"to knock, to beat",15.33
core_000552,552,core,stap,,noun,de,1,step,15.33
core_000553,553,core,blijkbaar,,adv,,1,apparently,15.29
core_000554,554,core,verlaten,,verb,,1,to leave,15.29
core_000555,555,core,ervaring,,noun,de,1,experience,15.26
core_000556,556,core,dood,,adj,,1,dead,15.22
core_000557,557,core,geschiedenis,,noun,de,1,history,15.15
core_000558,558,core,namelijk,,adv,,1,namely,15.13
core_000559,559,core,duur,,adj,,1,expensive,15.11
core_000560,560,core,ergens,,adv,,1,somewhere,15.09
core_000561,561,core,bewijzen,,verb,,1,to prove,15.07
core_000562,562,core,vervolgens,,adv,,1,then,15.06
core_000563,563,core,plek,,noun,de,1,"place, spot",14.99
core_000564,564,core,centrum,,noun,het,1,centre,14.86
core_000565,565,core,geboren,,adj,,1,born,14.85
core_000566,566,core,groen,,adj,,1,green,14.84
core_000567,567,core,oorlog,,noun,de,1,war,14.83
core_000568,568,core,politiek,,noun,de,1,politics,14.81
core_000569,569,core,ondertussen,,adv,,1,meanwhile,14.8
core_000570,570,core,ruimte,,noun,de,1,space,14.75
core_000571,571,core,durven,,verb,,1,to dare,14.64
core_000572,572,core,nieuws,,noun,het,1,news,14.64
core_000573,573,core,band,,noun,de,1,bond,14.6
core_000574,574,core,overlijden,,verb,,1,to die,14.58
core_000575,575,core,directeur,,noun,de,1,director,14.56
core_000576,576,core,schieten,,verb,,1,to shoot,14.55
core_000577,577,core,zomer,,noun,de,1,summer,14.55
core_000578,578,core,kracht,,noun,de,1,strength,14.51
core_000579,579,core,wellicht,,adv,,1,"possibly, perhaps",14.5
core_000580,580,core,genieten,,verb,,1,to enjoy,14.49
core_000581,581,core,bedoeling,,noun,de,1,intention,14.48
core_000582,582,core,voorstellen,,verb,,1,to propose,14.45
core_000583,583,core,erop,,adv,,1,on it,14.43
core_000584,584,core,leeftijd,,noun,de,1,age,14.39
core_000585,585,core,ontvangen,,verb,,1,to receive,14.39
core_000586,586,core,rug,,noun,de,1,back,14.3
core_000587,587,core,behalve,,conj,,1,except,14.28
core_000588,588,core,bank,,noun,de,2,"bank|bench, sofa",14.2
core_000589,589,core,absoluut,,adj,,1,absolute,14.19
core_000590,590,core,nogal,,adv,,1,rather,14.18
core_000591,591,core,lekker,,adj,,1,tasty,14.17
core_000592,592,core,negen,,num,,1,nine,14.15
core_000593,593,core,hart,,noun,het,1,heart,14.07
core_000594,594,core,bellen,,verb,,1,"to ring, to call",14.06
core_000595,595,core,waar,,adj,,1,true,14.06
core_000596,596,core,vreemd,,adj,,1,"strange, foreign",14.05
core_000597,597,core,waarde,,noun,de,1,value,14.04
core_000598,598,core,ziekenhuis,,noun,het,1,hospital,14.01
core_000599,599,core,betrekken,,verb,,1,to involve,13.91
core_000600,600,core,oplossing,,noun,de,1,solution,13.9
core_000601,601,core,verkeerd,,adj,,1,wrong,13.87
core_000602,602,core,slag,,noun,de,1,blow,13.86
core_000603,603,core,bericht,,noun,het,1,message,13.85
core_000604,604,core,dergelijk,,adj,,1,such,13.83
core_000605,605,core,duizend,,num,,1,thousand,13.8
core_000606,606,core,collega,,noun,de,1,colleague,13.77
core_000607,607,core,vrezen,,verb,,1,to fear,13.77
core_000608,608,core,overtuigen,,verb,,1,to convince,13.76
core_000609,609,core,moeite,,noun,de,1,difficulty,13.75
core_000610,610,core,baan,,noun,de,1,job,13.66
core_000611,611,core,last,,noun,de,1,load,13.66
core_000612,612,core,rustig,,adj,,1,quiet,13.66
core_000613,613,core,tekst,,noun,de,1,text,13.64
core_000614,614,core,bezoek,,noun,het,1,visit,13.6
core_000615,615,core,hoop,,noun,de,2,hope|pile,13.58
core_000616,616,core,kamer,,noun,de,1,room,13.56
core_000617,617,core,treffen,,verb,,1,"to hit, to strike",13.54
core_000618,618,core,uiteraard,,adv,,1,"of course, naturally",13.54
core_000619,619,core,orde,,noun,de,1,order,13.53
core_000620,620,core,lijn,,noun,de,1,line,13.51
core_000621,621,core,aanwezig,,adj,,1,present,13.5
core_000622,622,core,gang,,noun,de,1,corridor,13.5
core_000623,623,core,voorzien,,verb,,1,to provide,13.49
core_000624,624,core,overal,,adv,,1,everywhere,13.48
core_000625,625,core,keren,,verb,,1,to turn,13.46
core_000626,626,core,tafel,,noun,de,1,table,13.43
core_000627,627,core,middel,,noun,het,1,means,13.41
core_000628,628,core,gezin,,noun,het,1,family,13.4
core_000629,629,core,licht,,adj,,1,light,13.4
core_000630,630,core,dik,,adj,,1,thick,13.39
core_000631,631,core,dagelijks,,adj,,1,daily,13.38
core_000632,632,core,mening,,noun,de,1,opinion,13.34
core_000633,633,core,eindelijk,,adv,,1,finally,13.29
core_000634,634,core,grens,,noun,de,1,border,13.29
core_000635,635,core,menen,,verb,,1,"to believe, to think",13.29
core_000636,636,core,beslissing,,noun,de,1,decision,13.15
core_000637,637,core,telkens,,adv,,1,each time,13.15
core_000638,638,core,ontdekken,,verb,,1,to discover,13.12
core_000639,639,core,gooien,,verb,,1,to throw,13.08
core_000640,640,core,zoiets,,pron,,1,something,13.08
core_000641,641,core,wet,,noun,de,1,law,13.06
core_000642,642,core,drinken,,verb,,1,to drink,13.03
core_000643,643,core,gebouw,,noun,het,1,building,13.0
core_000644,644,core,luisteren,,verb,,1,to listen,12.9
core_000645,645,core,opdracht,,noun,de,1,task,12.88
core_000646,646,core,twaalf,,num,,1,twelve,12.84
core_000647,647,core,stil,,adj,,1,silent,12.76
core_000648,648,core,verleden,,noun,het,1,past,12.74
core_000649,649,core,hoeveel,,num,,1,"how many, how much",12.73
core_000650,650,core,voldoende,,adj,,1,sufficient,12.7
core_000651,651,core,dreigen,,verb,,1,to threaten,12.67
core_000652,652,core,spel,,noun,het,1,game,12.67
core_000653,653,core,eenmaal,,adv,,2,just|once,12.65
core_000654,654,core,wijze,,noun,de,1,way,12.63
core_000655,655,core,zorg,,noun,de,2,care|worry,12.63
core_000656,656,core,los,,adj,,1,loose,12.6
core_000657,657,core,tevreden,,adj,,1,satisfied,12.59
core_000658,658,core,brief,,noun,de,1,letter,12.57
core_000659,659,core,sterven,,verb,,1,to die,12.57
core_000660,660,core,been,,noun,het,1,leg,12.55
core_000661,661,core,omgeving,,noun,de,1,"environment, surroundings",12.55
core_000662,662,core,broer,,noun,de,1,brother,12.54
core_000663,663,core,daarin,,adv,,1,therein,12.52
core_000664,664,core,onmiddellijk,,adj,,1,immediate,12.52
core_000665,665,core,indruk,,noun,de,1,impression,12.48
core_000666,666,core,onderzoeken,,verb,,1,to investigate,12.44
core_000667,667,core,beschouwen,,verb,,1,to consider,12.43
core_000668,668,core,straks,,adv,,1,later,12.43
core_000669,669,core,taal,,noun,de,1,language,12.35
core_000670,670,core,winkel,,noun,de,1,shop,12.32
core_000671,671,core,ervoor,,adv,,1,for it,12.27
core_000672,672,core,breed,,adj,,1,wide,12.23
core_000673,673,core,regel,,noun,de,1,rule,12.23
core_000674,674,core,lucht,,noun,de,1,air,12.22
core_000675,675,core,hulp,,noun,de,1,help,12.2
core_000676,676,core,daarop,,adv,,1,on it,12.18
core_000677,677,core,warm,,adj,,1,hot,12.15
core_000678,678,core,tegenwoordig,,adv,,1,nowadays,12.1
core_000679,679,core,tekenen,,verb,,1,to draw,12.06
core_000680,680,core,volk,,noun,het,1,people,12.01
core_000681,681,core,voordeel,,noun,het,1,advantage,12.01
core_000682,682,core,lief,,adj,,1,nice,11.95
core_000683,683,core,serieus,,adj,,1,serious,11.94
core_000684,684,core,ernstig,,adj,,1,serious,11.93
core_000685,685,core,arm,,noun,de,1,arm,11.91
core_000686,686,core,vanwege,,prep,,1,because of,11.89
core_000687,687,core,regelmatig,,adj,,1,regular,11.88
core_000688,688,core,vriendin,,noun,de,3,(femal|friend|girlfriend,11.87
core_000689,689,core,bed,,noun,het,1,bed,11.86
core_000690,690,core,top,,noun,de,1,top,11.82
core_000691,691,core,kennis,,noun,de,2,knowledge|acquantaince,11.74
core_000692,692,core,flink,,adj,,1,significant,11.72
core_000693,693,core,stand,,noun,de,2,position|score,11.71
core_000694,694,core,mama,,noun,de,1,mummy,11.69
core_000695,695,core,eindigen,,verb,,1,to end,11.67
core_000696,696,core,relatie,,noun,de,1,relation,11.65
core_000697,697,core,bang,,adj,,1,"afraid, frightened",11.63
core_000698,698,core,slapen,,verb,,1,to sleep,11.63
core_000699,699,core,macht,,noun,de,1,power,11.62
core_000700,700,core,kerk,,noun,de,1,church,11.61
core_000701,701,core,beroep,,noun,het,1,profession,11.46
core_000702,702,core,lichaam,,noun,het,1,body,11.4
core_000703,703,core,rijk,,adj,,1,rich,11.4
core_000704,704,core,ontwikkelen,,verb,,1,to develop,11.39
core_000705,705,core,regelen,,verb,,1,"to regulate, to arrange",11.37
core_000706,706,core,kwijt,,adj,,1,lost,11.34
core_000707,707,core,beseffen,,verb,,1,to realize,11.33
core_000708,708,core,allerlei,,pron,,1,all kinds of,11.29
core_000709,709,core,dorp,,noun,het,1,village,11.28
core_000710,710,core,gedachte,,noun,de,1,thought,11.26
core_000711,711,core,invloed,,noun,de,1,influence,11.26
core_000712,712,core,delen,,verb,,1,to share,11.25
core_000713,713,core,vliegen,,verb,,1,to fly,11.24
core_000714,714,core,jammer,,adj,,1,a pity,11.19
core_000715,715,core,Nederlands,,noun,het,1,Dutch,11.14
core_000716,716,core,herinneren,,verb,,1,to remember,11.09
core_000717,717,core,beloven,,verb,,1,to promise,11.08
core_000718,718,core,afstand,,noun,de,1,distance,11.06
core_000719,719,core,prachtig,,adj,,1,wonderful,11.04
core_000720,720,core,bezoeken,,verb,,1,to visit,10.98
core_000721,721,core,eerlijk,,adj,,1,"honest, fair",10.96
core_000722,722,core,voorstel,,noun,het,1,proposal,10.94
core_000723,723,core,veilig,,adj,,1,safe,10.9
core_000724,724,core,Engels,,adj,,1,English,10.86
core_000725,725,core,vlak,,adv,,1,right,10.86
core_000726,726,core,bewust,,adj,,1,"conscious, aware",10.82
core_000727,727,core,optreden,,verb,,1,to appear,10.8
core_000728,728,core,feest,,noun,het,1,party,10.73
core_000729,729,core,geel,,adj,,1,yellow,10.68
core_000730,730,core,kwestie,,noun,de,1,"question, issue",10.67
core_000731,731,core,perfect,,adj,,1,perfect,10.66
core_000732,732,core,links,,adj,,2,left|left-wing,10.6
core_000733,733,core,god,,noun,de,1,god,10.56
core_000734,734,core,springen,,verb,,1,to jump,10.55
core_000735,735,core,dier,,noun,het,1,animal,10.54
core_000736,736,core,hoek,,noun,de,1,corner,10.53
core_000737,737,core,enig,,adj,,1,only,10.52
core_000738,738,core,bal,,noun,de,1,ball,10.51
core_000739,739,core,eenvoudig,,adj,,1,simple,10.49
core_000740,740,core,vergelijken,,verb,,1,to compare,10.46
core_000741,741,core,verplichten,,verb,,1,to oblige,10.42
core_000742,742,core,mond,,noun,de,1,mouth,10.4
core_000743,743,core,vullen,,verb,,1,to fill,10.38
core_000744,744,core,tiental,,noun,het,1,ten,10.37
core_000745,745,core,redden,,verb,,1,to save,10.33
core_000746,746,core,studie,,noun,de,1,study,10.33
core_000747,747,core,afsluiten,,verb,,1,to close,10.32
core_000748,748,core,gat,,noun,het,1,hole,10.32
core_000749,749,core,kleur,,noun,de,1,colour,10.31
core_000750,750,core,goedkoop,,adj,,1,cheap,10.29
core_000751,751,core,liefde,,noun,de,1,love,10.26
core_000752,752,core,modern,,adj,,1,modern,10.25
core_000753,753,core,positie,,noun,de,1,position,10.25
core_000754,754,core,gast,,noun,de,1,guest,10.24
core_000755,755,core,grijpen,,verb,,1,to grab,10.22
core_000756,756,core,aanleiding,,noun,de,1,"reason, occasion",10.21
core_000757,757,core,terrein,,noun,het,1,ground,10.06
core_000758,758,core,interessant,,adj,,1,interesting,10.05
core_000759,759,core,rij,,noun,de,1,row,10.03
core_000760,760,core,universiteit,,noun,de,1,university,10.01
core_000761,761,core,zulk,,pron,,1,such,9.98
core_000762,762,core,les,,noun,de,1,lesson,9.95
core_000763,763,core,degelijk,,adj,,1,sound,9.94
core_000764,764,core,erin,,adv,,1,in it,9.91
core_000765,765,core,zingen,,verb,,1,to sing,9.91
core_000766,766,core,aanbieden,,verb,,1,to offer,9.86
core_000767,767,core,onderwerp,,noun,het,1,topic,9.84
core_000768,768,core,vanavond,,adv,,1,tonight,9.83
core_000769,769,core,gevaarlijk,,adj,,1,dangerous,9.78
core_000770,770,core,danken,,verb,,1,"to thank, to owe",9.77
core_000771,771,core,trouwen,,verb,,1,to marry,9.77
core_000772,772,core,erbij,,adv,,1,there,9.75
core_000773,773,core,afspraak,,noun,de,1,appointment,9.74
core_000774,774,core,wensen,,verb,,1,to wish,9.73
core_000775,775,core,kwaad,,adj,,2,angry|evil,9.71
core_000776,776,core,verlopen,,verb,,1,to go,9.71
core_000777,777,core,mijzelf,mezelf,pron,,1,myself,9.7
core_000778,778,core,muur,,noun,de,1,wall,9.69
core_000779,779,core,stemmen,,verb,,1,to vote,9.69
core_000780,780,core,boodschap,,noun,de,2,"message|purchase, shopping",9.68
core_000781,781,core,gek,,adj,,1,crazy,9.65
core_000782,782,core,zak,,noun,de,1,bag,9.65
core_000783,783,core,dak,,noun,het,1,roof,9.62
core_000784,784,core,zee,,noun,de,1,sea,9.55
core_000785,785,core,vakantie,,noun,de,1,holiday,9.53
core_000786,786,core,alweer,,adv,,1,again,9.51
core_000787,787,core,ziek,,adj,,1,ill,9.51
core_000788,788,core,verhuizen,,verb,,1,to move (house),9.5
core_000789,789,core,schuiven,,verb,,1,"to push, to pull",9.49
core_000790,790,core,bureau,,noun,het,1,desk,9.48
core_000791,791,core,stevig,,adj,,1,firm,9.46
core_000792,792,core,zomaar,,adv,,1,just,9.45
core_000793,793,core,bedenken,,verb,,1,to think (up),9.44
core_000794,794,core,doordat,,conj,,1,because,9.44
core_000795,795,core,controleren,,verb,,1,to check,9.41
core_000796,796,core,helaas,,adv,,1,unfortunately,9.41
core_000797,797,core,boom,,noun,de,1,tree,9.4
core_000798,798,core,drukken,,verb,,1,to print,9.4
core_000799,799,core,dubbel,,adj,,1,double,9.38
core_000800,800,core,vieren,,verb,,1,to celebrate,9.36
core_000801,801,core,beweging,,noun,de,1,movement,9.35
core_000802,802,core,tegelijk,,adv,,1,at the same time,9.33
core_000803,803,core,verbinden,,verb,,2,to link|to bandage,9.32
core_000804,804,core,schuld,,noun,de,2,debt|blame,9.3
core_000805,805,core,bus,,noun,de,1,bus,9.24
core_000806,806,core,leeg,,adj,,1,empty,9.24
core_000807,807,core,sfeer,,noun,de,1,atmosphere,9.24
core_000808,808,core,taak,,noun,de,1,task,9.23
core_000809,809,core,pijn,,noun,de,1,pain,9.22
core_000810,810,core,verband,,noun,het,2,link|bandage,9.22
core_000811,811,core,geluk,,noun,het,1,"happiness, luck",9.2
core_000812,812,core,voordat,,conj,,1,before,9.19
core_000813,813,core,onmogelijk,,adj,,1,impossible,9.17
core_000814,814,core,zon,,noun,de,1,sun,9.13
core_000815,815,core,nergens,,adv,,1,nowhere,9.08
core_000816,816,core,fijn,,adj,,1,nice,9.07
core_000817,817,core,slot,,noun,het,1,lock,9.06
core_000818,818,core,gezond,,adj,,1,healthy,9.05
core_000819,819,core,verdelen,,verb,,1,to divide,9.04
core_000820,820,core,leerling,,noun,de,1,pupil,9.03
core_000821,821,core,tenminste,,adv,,1,at least,9.0
core_000822,822,core,midden,,noun,het,1,middle,8.97
core_000823,823,core,behandelen,,verb,,1,to treat,8.95
core_000824,824,core,rechts,,adj,,2,right|right-wing,8.89
core_000825,825,core,loop,,noun,de,1,course,8.75
core_000826,826,core,fout,,adj,,1,wrong,8.71
core_000827,827,core,redelijk,,adj,,1,reasonable,8.66
core_000828,828,core,studeren,,verb,,1,to study,8.63
core_000829,829,core,donker,,adj,,1,dark,8.59
core_000830,830,core,lied,,noun,het,1,song,8.54
core_000831,831,core,zacht,,adj,,1,soft,8.47
core_000832,832,core,behoorlijk,,adj,,1,"decent, considerable",8.39
core_000833,833,core,reis,,noun,de,1,"trip, journey",8.39
core_000834,834,core,beurt,,noun,de,1,turn,8.38
core_000835,835,core,simpel,,adj,,1,simple,8.31
core_000836,836,core,beneden,,prep,,1,"under, down",8.3
core_000837,837,core,vinger,,noun,de,1,finger,8.3
core_000838,838,core,blauw,,adj,,1,blue,8.24
core_000839,839,core,werkelijk,,adj,,1,real,8.18
core_000840,840,core,opstellen,,verb,,1,to draw up,8.1
core_000841,841,core,student,,noun,de,1,student,8.1
core_000842,842,core,waard,,adj,,1,worth,8.09
core_000843,843,core,raar,,adj,,1,strange,8.08
core_000844,844,core,apart,,adj,,1,separate,8.05
core_000845,845,core,oor,,noun,het,1,ear,8.04
core_000846,846,core,pak,,noun,het,2,suit|bunch,8.04
core_000847,847,core,begrip,,noun,het,1,understanding,8.03
core_000848,848,core,lastig,,adj,,1,difficult,8.02
core_000849,849,core,wakker,,adj,,1,awake,8.02
core_000850,850,core,tuin,,noun,de,1,garden,7.99
core_000851,851,core,verzamelen,,verb,,1,to collect,7.94
core_000852,852,core,eraan,,adv,,1,with it,7.93
core_000853,853,core,angst,,noun,de,1,fear,7.92
core_000854,854,core,realiseren,,verb,,1,to realize,7.91
core_000855,855,core,gelegenheid,,noun,de,1,opportunity,7.9
core_000856,856,core,neus,,noun,de,1,nose,7.9
core_000857,857,core,schoon,,adj,,1,clean,7.89
core_000858,858,core,antwoorden,,verb,,1,to answer,7.83
core_000859,859,core,ineens,,adv,,1,suddenly,7.82
core_000860,860,core,lijden,,verb,,1,to suffer,7.82
core_000861,861,core,langzaam,,adj,,1,slow,7.78
core_000862,862,core,beschrijven,,verb,,1,to describe,7.75
core_000863,863,core,herkennen,,verb,,1,to recognize,7.75
core_000864,864,core,besteden,,verb,,1,to spend,7.74
core_000865,865,core,fiets,,noun,de,1,bicycle,7.74
core_000866,866,core,koud,,adj,,1,cold,7.74
core_000867,867,core,hond,,noun,de,1,dog,7.7
core_000868,868,core,dame,,noun,de,1,lady,7.66
core_000869,869,core,meemaken,,verb,,1,to experience,7.64
core_000870,870,core,uitkomen,,verb,,1,to come out,7.64
core_000871,871,core,aardig,,adj,,1,nice,7.6
core_000872,872,core,mis,,adv,,1,wrong,7.58
core_000873,873,core,ermee,,adv,,1,with it,7.57
core_000874,874,core,verandering,,noun,de,1,change,7.54
core_000875,875,core,waarvoor,,adv,,1,what for,7.53
core_000876,876,core,radio,,noun,de,1,radio,7.51
core_000877,877,core,zover,,adv,,1,so far,7.51
